Jan  1 00:00:07 arm64_guest syslog.info syslogd started: BusyBox v1.37.0
Jan  1 00:00:07 arm64_guest kern.notice kernel: klogd started: BusyBox v1.37.0 (2026-03-18 10:08:07 CDT)
Jan  1 00:00:07 arm64_guest daemon.info acpid: starting up with netlink and the input layer
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.074086] pci 0000:00:05.0: [10e8:8406] type 00 class 0xff0000 conventional PCI endpoint
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.074465] pci 0000:00:05.0: BAR 0 [io  0x0000-0x007f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.074490] pci 0000:00:05.0: BAR 1 [io  0x0000-0x007f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.074514] pci 0000:00:05.0: BAR 2 [io  0x0000-0x0007]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.074849] pci 0000:00:06.0: [1760:ff00] type 00 class 0x0c0900 conventional PCI endpoint
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.075236] pci 0000:00:06.0: BAR 0 [mem 0x00000000-0x00007fff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.075265] pci 0000:00:06.0: BAR 1 [mem 0x00000000-0x0000ffff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.075634] pci 0000:00:07.0: [10e8:8406] type 00 class 0xff0000 conventional PCI endpoint
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.076043] pci 0000:00:07.0: BAR 0 [io  0x0000-0x007f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.076071] pci 0000:00:07.0: BAR 1 [io  0x0000-0x007f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.076095] pci 0000:00:07.0: BAR 2 [io  0x0000-0x0007]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.076571] pci 0000:00:08.0: [1af4:1000] type 00 class 0x020000 conventional PCI endpoint
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.076999] pci 0000:00:08.0: BAR 0 [io  0x0000-0x001f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.077028] pci 0000:00:08.0: BAR 1 [mem 0x00000000-0x00000fff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.077084] pci 0000:00:08.0: BAR 4 [mem 0x00000000-0x00003fff 64bit pref]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.077111] pci 0000:00:08.0: ROM [mem 0x00000000-0x0003ffff pref]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.078266] pci 0000:00:09.0: [1af4:1000] type 00 class 0x020000 conventional PCI endpoint
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.078673] pci 0000:00:09.0: BAR 0 [io  0x0000-0x001f]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.078701] pci 0000:00:09.0: BAR 1 [mem 0x00000000-0x00000fff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.078756] pci 0000:00:09.0: BAR 4 [mem 0x00000000-0x00003fff 64bit pref]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.078784] pci 0000:00:09.0: ROM [mem 0x00000000-0x0003ffff pref]
